05:27:33,0.0
05:29:14,0.326
05:30:56,0.3284
05:32:38,0.0
05:34:19,0.0098
05:36:01,0.0232
05:37:43,0.0427
05:39:25,0.0684
05:41:06,0.1038
05:42:48,0.1477
05:44:30,0.199
05:46:12,0.2943
05:47:54,0.3993
05:49:35,0.525
05:51:17,0.674
05:52:59,0.8327
05:54:40,0.989
05:56:22,1.127
05:58:04,1.2552
05:59:46,1.3907
06:01:27,1.5067
06:03:09,1.5995
06:04:51,1.663
06:06:33,1.7228
06:08:15,1.7863
06:09:56,1.8486
06:11:38,1.8999
06:13:20,1.9548
06:15:02,1.9878
06:16:44,2.0244
06:18:25,2.0598
06:20:09,2.0965
06:21:50,2.105
06:23:32,2.0049
06:25:14,2.0317
06:26:56,2.1184
06:28:38,2.221
06:30:19,2.2906
06:32:01,2.3297
06:33:43,2.3382
06:35:24,2.1233
06:37:06,2.0208
06:38:48,2.0708
06:40:30,2.0928
06:42:12,2.1001
06:43:53,2.1148
06:45:35,2.1306
06:47:17,2.1331
06:48:59,2.1514
06:50:40,2.1429
06:52:22,1.3565
06:54:04,1.9402
06:55:46,1.9438
06:57:27,1.9426
06:59:09,1.9524
07:00:51,1.9744
07:02:33,1.989
07:04:14,2.0208
07:05:56,2.0476
07:07:38,2.0781
07:09:19,2.1026
07:11:01,2.1306
07:12:43,2.1477
07:14:25,2.1758
07:16:06,2.199
07:17:48,2.2271
07:19:30,2.265
07:21:12,2.3028
07:22:54,2.3541
07:24:35,1.8327
07:26:17,2.4432
07:27:59,2.4701
07:29:41,2.4762
07:31:23,2.5018
07:33:05,2.5385
07:34:46,2.5702
07:36:28,2.5873
07:38:09,2.5995
07:39:51,2.5983
07:41:33,2.6129
07:43:15,2.6349
07:44:56,2.6422
07:46:38,2.6654
07:48:20,2.6911
07:50:02,2.7167
07:51:43,2.7277
07:53:25,2.7265
07:55:07,2.7302
07:56:49,2.7363
07:58:30,2.1673
08:00:12,2.7497
08:01:54,2.7851
08:03:36,2.7924
08:05:17,2.7998
08:06:59,2.7973
08:08:41,2.8022
08:10:23,2.7937
08:12:04,2.7888
08:13:46,2.779
08:15:28,2.7631
08:17:09,2.8584
08:18:51,2.8462
08:20:33,2.7741
08:22:15,2.8498
08:23:57,2.6801
08:25:38,2.8913
08:27:20,2.9988
08:29:02,3.1074
08:30:43,3.149
08:32:25,3.1734
08:34:07,3.1477
08:35:49,3.1538
08:37:30,3.1575
08:39:12,3.1465
08:40:54,3.1538
08:42:36,3.1294
08:44:17,3.1233
08:45:59,3.1392
08:47:41,3.1258
08:49:23,3.1612
08:51:04,3.1819
08:52:46,2.9304
08:54:28,2.7241
08:56:10,3.1355
08:57:52,2.917
08:59:33,2.7937
09:01:15,2.6947
09:02:57,2.7338
09:04:38,2.7179
09:06:20,2.8364
09:08:02,3.1917
09:09:44,3.1783
09:11:26,3.116
09:13:07,3.0513
09:14:49,2.9683
09:16:31,2.8864
09:18:12,2.8449
09:19:54,2.9683
09:21:36,3.0366
09:23:18,2.7985
09:25:00,2.7631
09:26:41,2.9719
09:28:23,2.9341
09:30:05,2.9487
09:31:47,2.851
09:33:28,2.9353
09:35:10,2.9463
09:36:52,2.9878
09:38:34,1.8657
09:40:15,2.9634
09:41:57,2.9121
09:43:39,3.0965
09:45:21,3.1148
09:47:03,3.0672
09:48:44,3.1087
09:50:26,3.1062
09:52:08,2.9976
09:53:50,3.0879
09:55:31,2.5592
09:57:13,3.0867
09:58:55,2.7277
10:00:37,3.0623
10:02:18,2.8242
10:04:00,2.8474
10:05:42,3.1538
10:07:24,3.0037
10:09:05,3.0232
10:11:52,2.6691
10:13:33,3.2125
10:15:15,3.2698
10:16:57,3.2784
10:18:38,3.2967
10:20:20,3.3016
10:22:02,3.2039
10:23:44,3.232
10:25:26,3.2295
10:27:07,3.2564
10:28:49,3.2234
10:30:31,3.2442
10:32:13,3.2808
10:33:54,3.1941
10:35:36,3.2149
10:37:18,3.2882
10:38:59,3.3748
10:40:41,3.2247
10:42:23,3.2515
10:44:04,3.3492
10:45:46,3.2308
10:47:27,3.1978
10:49:09,3.2149
10:50:51,3.1661
10:52:32,3.1441
10:54:14,3.1844
10:55:56,3.1966
10:57:37,3.16
10:59:19,3.1575
11:01:01,3.2418
11:02:42,3.2027
11:04:24,3.1575
11:06:05,3.1758
11:07:47,3.2405
11:09:29,3.2247
11:11:10,3.2186
11:12:52,3.2283
11:14:34,3.1954
11:16:15,3.2002
11:17:57,3.2332
11:19:38,3.2222
11:21:20,3.2869
11:23:02,3.3077
11:24:43,3.2686
11:26:25,3.1368
11:28:06,3.2344
11:29:48,3.1453
11:31:30,3.1148
11:33:11,3.1074
11:34:53,3.2405
11:36:35,3.177
11:38:16,3.1294
11:39:58,3.3553
11:41:39,3.3553
11:43:21,3.3284
11:45:03,3.3077
11:46:44,3.2955
11:48:26,3.398
11:51:36,3.3626
11:53:17,3.3968
11:54:59,3.1587
11:56:41,3.1734
11:58:22,3.1245
12:00:04,3.1209
12:01:45,3.16
12:03:27,3.486
12:05:09,3.3162
12:06:50,3.4579
12:08:32,3.2149
12:10:14,3.381
12:11:55,3.0659
12:15:48,2.9976
12:17:30,3.4371
12:19:11,2.8694
12:22:53,3.0952
12:24:35,3.1282
12:26:17,3.3541
12:29:40,3.0427
12:31:21,2.9499
12:33:03,3.4188
12:34:44,3.3443
12:36:26,3.3211
12:40:01,3.409
12:41:43,3.4432
12:43:24,3.3663
12:45:06,3.0427
12:46:47,1.9951
12:48:29,3.2015
12:50:10,3.254
12:51:52,3.2357
12:53:33,2.9829
12:55:15,3.0293
12:56:56,3.0952
12:58:38,3.1184
13:00:19,3.1551
13:02:01,3.243
13:03:42,3.2344
13:05:23,3.2125
13:07:05,3.1807
13:08:46,3.1905
13:10:28,3.2308
13:12:09,3.4249
13:13:51,3.0574
13:15:32,3.1343
13:17:14,3.1832
13:18:55,3.2613
13:20:37,3.1429
13:22:18,3.1538
13:24:00,3.2295
13:25:42,3.2234
13:27:23,3.2589
13:29:05,3.3687
13:30:46,3.4066
13:32:28,3.1661
13:34:10,3.1905
13:35:51,3.3016
13:37:33,3.3175
13:39:14,3.1136
13:40:56,3.1453
13:42:38,3.1636
13:44:19,3.2479
13:46:01,3.4249
13:47:43,3.1282
13:49:24,3.149
13:51:06,3.2405
13:52:48,3.2076
13:54:29,3.2173
13:56:11,3.2137
13:57:52,3.2418
13:59:34,3.265
14:01:16,3.2466
14:02:57,3.2625
14:04:39,3.2552
14:06:21,3.2674
14:08:02,3.2479
14:09:44,3.1917
14:11:25,3.348
14:13:07,3.3236
14:14:49,3.2625
14:16:30,3.2784
14:18:12,3.2894
14:19:54,3.2906
14:21:35,3.3492
14:23:17,3.2759
14:24:58,3.2747
14:26:40,3.2198
14:28:22,3.2454
14:30:03,3.2381
14:31:45,3.2295
14:33:27,3.2186
14:35:08,3.2173
14:36:50,3.2344
14:38:31,3.2357
14:40:13,3.243
14:41:55,3.0574
14:43:36,2.9866
14:45:18,2.9756
14:47:00,2.9573
14:48:41,3.0147
14:50:23,3.0073
14:52:04,3.3333
14:53:46,3.1697
14:55:28,3.0525
15:00:54,3.116
15:02:36,3.1624
15:04:17,3.1844
15:05:59,3.2222
15:07:40,3.2674
15:09:22,3.243
15:11:04,3.4078
15:12:45,3.3077
15:14:27,3.2918
15:16:09,3.243
15:17:51,3.1026
15:19:32,3.2552
15:21:15,3.2625
15:22:56,3.3175
15:24:38,3.3712
15:26:20,3.2198
15:28:01,3.2198
15:29:43,3.2125
15:31:25,3.1941
15:33:06,3.1954
15:34:48,3.1148
15:36:29,3.138
15:38:11,3.1429
15:39:53,3.1258
15:41:34,3.116
15:43:16,3.1123
15:44:58,3.1197
15:46:39,3.1111
15:48:21,3.1001
15:50:02,3.0415
15:51:44,3.0904
15:53:26,3.0806
15:55:07,3.0989
15:56:49,3.1074
15:58:30,3.1099
16:00:12,3.1209
16:01:54,3.1282
16:03:35,3.1465
16:05:17,3.4017
16:06:59,3.1465
16:08:40,3.138
16:10:22,3.1343
16:12:03,3.1477
16:13:45,3.3822
16:15:27,3.3162
16:17:08,3.2479
16:18:50,3.3138
16:20:32,3.2882
16:22:13,3.2589
16:23:55,3.0183
16:25:36,3.0354
16:27:18,2.9829
16:29:00,2.9878
16:30:41,2.989
16:32:23,3.0317
16:34:04,3.0635
16:35:46,3.0672
16:37:28,3.0659
16:39:09,3.0513
16:40:51,3.0513
16:42:33,3.0293
16:44:14,3.0012
16:45:56,2.9841
16:47:37,2.9756
16:49:19,2.956
16:51:01,2.9463
16:52:42,2.9536
16:54:24,2.9731
16:56:06,2.9707
16:57:47,2.8938
16:59:29,2.9902
17:01:10,2.9829
17:02:52,2.9548
17:04:34,2.9096
17:06:15,2.9487
17:07:57,2.9841
17:09:38,2.9817
17:11:20,2.9719
17:13:02,2.9621
17:14:43,2.674
17:16:25,2.9634
17:18:07,2.9438
17:19:48,2.9316
17:21:30,2.9524
17:23:11,2.9231
17:24:53,2.906
17:26:35,2.9292
17:28:16,2.9573
17:29:58,2.9695
17:31:40,2.9695
17:33:21,2.9512
17:35:03,2.9621
17:36:44,2.9426
17:38:26,2.9426
17:40:08,2.9438
17:41:49,2.9805
17:43:31,3.0464
17:45:12,3.083
17:46:54,3.1026
17:48:36,3.1087
17:50:17,3.1209
17:51:59,3.1258
17:54:10,3.1148
17:56:04,3.0965
17:57:46,3.0659
17:59:27,3.0525
18:01:09,3.0354
18:02:50,3.0061
18:04:32,2.978
18:06:14,3.0134
18:07:55,2.9841
18:09:37,2.9609
18:11:19,2.9402
18:13:00,2.9158
18:14:42,2.9365
18:16:23,2.9438
18:18:05,2.9292
18:19:47,2.9182
18:21:28,2.8425
18:23:10,2.8462
18:24:52,2.8291
18:26:33,2.8291
18:28:15,2.8034
18:29:56,2.7814
18:31:38,2.7778
18:33:20,2.801
18:35:01,2.8535
18:36:43,2.8657
18:38:25,2.6813
18:40:06,2.8938
18:41:48,2.8803
18:43:29,2.8828
18:45:11,2.8816
18:46:53,2.8987
18:48:34,2.9109
18:50:16,2.9109
18:51:57,2.873
18:53:39,2.4164
18:55:21,2.8547
18:57:02,2.8278
18:58:44,2.8156
19:00:26,2.8437
19:02:07,2.8523
19:03:49,2.8632
19:05:30,2.8803
19:07:12,2.8706
19:08:54,2.8657
19:10:35,2.5971
19:12:17,2.768
19:13:58,2.7094
19:15:40,2.5751
19:17:22,2.4628
19:19:03,2.4176
19:20:45,2.4261
19:22:27,2.4103
19:24:09,2.3333
19:25:51,2.3175
19:27:32,2.2002
19:29:14,2.3419
19:30:56,2.2906
19:32:37,2.2747
19:34:19,2.2589
19:36:01,2.2173
19:37:42,2.188
19:39:24,2.1709
19:41:06,2.1587
19:42:47,2.1648
19:44:29,1.5665
19:46:11,2.1807
19:47:52,2.0916
19:49:34,1.9719
19:51:16,1.8608
19:52:57,1.7729
19:54:39,1.6886
19:56:21,1.5324
19:58:02,1.3053
19:59:44,1.2405
20:01:25,0.7985
20:03:07,0.7924
20:04:49,0.6606
20:06:30,0.525
20:08:12,0.409
20:09:54,0.3223
20:11:35,0.2613
20:13:17,0.2137
20:14:59,0.1734
20:16:40,0.1429
20:18:22,0.0
20:20:04,0.0965
20:21:45,0.0769
20:23:27,0.0598
